listing_id,city,state,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
241032,Seattle,WA,98119,47.636289038357184,-122.37102519997764,4,1.0,1.0,1.0,85,95.0
953595,Seattle,WA,98119,47.63912312136253,-122.36566646439582,4,1.0,1.0,1.0,150,96.0
3308979,Seattle,WA,98119,47.62972413157736,-122.3694831756176,11,4.5,5.0,7.0,975,97.0
278830,Seattle,WA,98119,47.63291840276724,-122.37247063402224,6,2.0,3.0,3.0,450,92.0
5956968,Seattle,WA,98119,47.63052548240193,-122.36617406518856,2,1.0,1.0,1.0,120,95.0
1909058,Seattle,WA,98119,47.63660544532006,-122.36851905844937,2,1.0,1.0,1.0,80,99.0
856550,Seattle,WA,98119,47.64016054121466,-122.37585597885769,2,1.0,1.0,1.0,60,97.0
4948745,Seattle,WA,98109,47.63241029982899,-122.35721606914028,2,1.0,1.0,1.0,90,97.0
2493658,Seattle,WA,98119,47.63749172022628,-122.3668885909212,4,1.0,1.0,1.0,150,97.0
175576,Seattle,WA,98119,47.63548170841016,-122.35847776162176,2,1.0,1.0,1.0,95,97.0
4454295,Seattle,WA,98119,47.63721407513561,-122.3600457614146,2,1.0,1.0,1.0,99,97.0
3883392,Seattle,WA,98119,47.63554551151239,-122.37317075183506,4,1.0,2.0,3.0,245,98.0
8889257,Seattle,WA,98119,47.62950680923431,-122.3676292967417,5,1.0,2.0,3.0,165,100.0
5680462,Seattle,WA,98119,47.63920265551509,-122.36586274154313,16,3.5,6.0,15.0,461,98.0
8988178,Seattle,WA,98119,47.63564979343857,-122.37289282480928,5,1.0,2.0,2.0,109,80.0
3245876,Seattle,WA,98119,47.62620037381708,-122.36660192617585,2,1.0,1.0,1.0,66,95.0
4933447,Seattle,WA,98119,47.64064587578452,-122.37240588895553,2,1.0,1.0,1.0,99,98.0
6291829,Seattle,WA,98119,47.63602477658138,-122.35869359564737,10,3.5,5.0,5.0,700,85.0
9218403,Seattle,WA,98119,47.62794033813239,-122.36495872243864,1,1.0,1.0,1.0,110,100.0
4125779,Seattle,WA,98119,47.636374262238846,-122.36103343324052,3,1.5,1.0,2.0,99,84.0
8942678,Seattle,WA,98119,47.63563222417987,-122.35888090262146,8,2.0,4.0,4.0,450,100.0
6362362,Seattle,WA,98119,47.63851671212965,-122.36958103291498,5,2.5,3.0,3.0,600,100.0
3544550,Seattle,WA,98119,47.63139734518299,-122.367766870679,8,2.5,3.0,5.0,450,100.0
3200646,Seattle,WA,98119,47.63926602026095,-122.37472581108145,2,1.0,1.0,1.0,45,95.0
8859380,Seattle,WA,98119,47.62990711611138,-122.36894813824875,6,2.0,3.0,3.0,300,100.0
4520099,Seattle,WA,98119,47.63981586823574,-122.37433846349175,3,1.0,1.0,2.0,80,85.0
2481869,Seattle,WA,98119,47.63900777818944,-122.36532007300232,4,1.0,1.0,1.0,175,96.0
1110749,Seattle,WA,98119,47.63508504491007,-122.36444347330422,6,1.5,3.0,3.0,325,92.0
5978498,Seattle,WA,98119,47.640633234573535,-122.37270939338376,4,3.0,3.0,2.0,175,88.0
5021081,Seattle,WA,98119,47.63812148697112,-122.37578997278467,7,3.5,4.0,3.0,222,75.0
1686930,Seattle,WA,98119,47.62981553345287,-122.36621233485974,4,1.0,2.0,2.0,159,97.0
7680289,Seattle,WA,98119,47.639810187873806,-122.37380062876858,4,1.0,1.0,2.0,125,95.0
7207641,Seattle,WA,98119,47.63556952470362,-122.3616525946424,8,3.0,3.0,3.0,348,96.0
5062445,Seattle,WA,98119,47.63497873047923,-122.35886941246471,1,1.0,1.0,1.0,45,97.0
8925878,Seattle,WA,98119,47.63936210298089,-122.37240255654484,4,1.0,1.0,2.0,150,100.0
6389657,Seattle,WA,98109,47.6346162843086,-122.3580227325536,2,1.0,0.0,1.0,80,98.0
4218733,Seattle,WA,98119,47.63800137747846,-122.36100481691408,4,1.0,1.0,2.0,110,90.0
2715623,Seattle,WA,98119,47.63199585097701,-122.3716576650487,3,1.0,1.0,2.0,148,91.0
1392332,Seattle,WA,98119,47.63868624334983,-122.37079986877468,4,1.5,2.0,2.0,350,98.0
7308567,Seattle,WA,98119,47.633650043720536,-122.36044969320191,3,1.5,1.0,2.0,150,98.0
6575380,Seattle,WA,98109,47.63430017546052,-122.35705980444612,5,1.0,1.0,1.0,150,100.0
6004058,Seattle,WA,98119,47.62834386974812,-122.36640542137962,2,1.0,0.0,1.0,100,92.0
8515408,Seattle,WA,98119,47.63803515893716,-122.36091010563622,2,1.0,0.0,1.0,110,100.0
5383192,Seattle,WA,98119,47.63933158548954,-122.36159942269484,4,1.0,1.0,2.0,160,100.0
1112092,Seattle,WA,98119,47.63530805145543,-122.36653170901198,4,1.0,1.0,3.0,130,95.0
7772661,Seattle,WA,98119,47.63737488413853,-122.36941092468903,2,1.0,0.0,1.0,99,100.0
7714294,Seattle,WA,98119,47.63175343884966,-122.37127173011557,3,1.0,1.0,1.0,137,100.0
6361863,Seattle,WA,98119,47.63751734544927,-122.36081167446434,2,1.0,1.0,1.0,145,94.0
8105221,Seattle,WA,98119,47.63687417802139,-122.37227171191188,2,1.0,1.0,1.0,80,100.0
3269390,Seattle,WA,98119,47.632562742655686,-122.36722284674144,2,1.0,0.0,1.0,95,98.0
9282409,Seattle,WA,98119,47.63263390932941,-122.36931844777416,2,2.0,1.0,1.0,85,100.0
8095168,Seattle,WA,98119,47.63260003819552,-122.36995243412568,2,1.0,1.0,1.0,70,100.0
2746782,Seattle,WA,98119,47.64105215050513,-122.37508173306394,2,1.0,0.0,1.0,90,97.0
6424982,Seattle,WA,98119,47.63140094589966,-122.3676901333062,2,1.0,1.0,1.0,80,92.0
762029,Seattle,WA,98119,47.64152492560981,-122.3761503724508,2,1.0,1.0,2.0,60,97.0
7077910,Seattle,WA,98107,47.66932717471968,-122.39259356469373,6,2.5,3.0,4.0,170,91.0
3772674,Seattle,WA,98107,47.67407415557543,-122.3938640503292,2,1.0,1.0,1.0,85,98.0
7021906,Seattle,WA,98107,47.67362807262794,-122.38930195133072,12,3.5,5.0,7.0,465,96.0
7618605,Seattle,WA,98107,47.6684599605579,-122.37951599522182,2,1.0,1.0,1.0,175,96.0
7680439,Seattle,WA,98107,47.67317538409765,-122.38225959936204,2,1.0,1.0,1.0,59,93.0
4258515,Seattle,WA,98107,47.66793300136605,-122.3786524676208,4,1.0,1.0,4.0,47,77.0
1148517,Seattle,WA,98107,47.67296864487422,-122.39733818247204,4,1.0,2.0,2.0,145,97.0
2487892,Seattle,WA,98107,47.66862741947888,-122.3894959253679,2,1.0,1.0,1.0,70,94.0
3038772,Seattle,WA,98107,47.67011138347177,-122.39386928567664,2,1.0,1.0,1.0,55,94.0
699460,Seattle,WA,98107,47.671690500882136,-122.38523906517403,4,1.0,1.0,2.0,95,97.0
4085439,Seattle,WA,98107,47.67083617832085,-122.39253711071063,2,1.0,1.0,1.0,125,92.0
8053990,Seattle,WA,98107,47.67088677445985,-122.39302934993714,2,1.0,1.0,1.0,65,94.0
2686374,Seattle,WA,98107,47.67125039125342,-122.38263911755712,6,1.0,3.0,4.0,149,95.0
1956274,Seattle,WA,98107,47.6686920575291,-122.39608935555252,2,1.5,1.0,1.0,125,100.0
5919096,Seattle,WA,98107,47.67141840265096,-122.38538535838536,4,1.0,1.0,3.0,129,100.0
3294243,Seattle,WA,98107,47.67268172430127,-122.38773072437924,4,2.0,2.0,2.0,150,93.0
1266459,Seattle,WA,98107,47.66797916893154,-122.38210544982788,2,1.5,1.0,1.0,150,98.0
4118282,Seattle,WA,98117,47.675708114276055,-122.38755942597574,5,1.5,2.0,2.0,80,95.0
6813483,Seattle,WA,98107,47.67477102702812,-122.38583049183896,2,1.0,1.0,1.0,126,98.0
6590264,Seattle,WA,98107,47.669874319189546,-122.38771744416978,4,1.0,1.0,2.0,115,96.0
2650482,Seattle,WA,98107,47.670975763542906,-122.38782530429948,4,2.0,2.0,2.0,225,98.0
20927,Seattle,WA,98107,47.67333938829472,-122.39512028203794,2,1.0,1.0,1.0,89,97.0
4395578,Seattle,WA,98107,47.67100488663872,-122.38138141804372,8,2.5,3.0,5.0,225,100.0
5549211,Seattle,WA,98107,47.67175997191882,-122.39002012190964,4,1.0,1.0,2.0,134,98.0
8240758,Seattle,WA,98107,47.67481867247337,-122.38752123193476,2,1.0,1.0,1.0,75,80.0
6856295,Seattle,WA,98107,47.673004006803325,-122.38500476109115,2,1.0,1.0,1.0,65,97.0
6881188,Seattle,WA,98107,47.670394534161645,-122.39389700139684,6,2.5,3.0,4.0,375,96.0
1579615,Seattle,WA,98107,47.67582151758453,-122.38971013062891,3,1.0,1.0,2.0,97,98.0
3766866,Seattle,WA,98107,47.67228446216902,-122.38231353831996,2,1.0,1.0,1.0,145,97.0
2406966,Seattle,WA,98107,47.6722723724429,-122.38413221284148,5,1.0,2.0,4.0,129,100.0
4872699,Seattle,WA,98107,47.67575024473943,-122.37657992996256,6,1.5,3.0,4.0,197,100.0
5470629,Seattle,WA,98107,47.67260212498738,-122.38844149131732,2,1.0,1.0,1.0,120,99.0
2950213,Seattle,WA,98107,47.66676678367042,-122.3812426518729,4,1.0,1.0,1.0,200,95.0
9015088,Seattle,WA,98117,47.67550084177057,-122.38890631386724,5,2.0,2.0,2.0,135,100.0
3979496,Seattle,WA,98107,47.67575764326512,-122.37879830487678,2,1.0,1.0,1.0,70,95.0
7501919,Seattle,WA,98107,47.66780058682701,-122.38830016297266,2,1.0,1.0,2.0,150,97.0
4732995,Seattle,WA,98107,47.669371290094354,-122.37628776467491,3,1.0,1.0,1.0,200,95.0
7134759,Seattle,WA,98107,47.66896087580327,-122.39387694463308,2,1.0,1.0,1.0,60,98.0
4532538,Seattle,WA,98107,47.67168770578295,-122.3925585891835,5,3.0,3.0,5.0,180,100.0
7534398,Seattle,WA,98107,47.67180998159056,-122.38343718053753,3,1.0,1.0,1.0,69,100.0
9387189,Seattle,WA,98107,47.66502232989992,-122.38279676983008,3,1.0,0.0,1.0,90,100.0
6337492,Seattle,WA,98107,47.66898920822731,-122.39514528093302,2,1.0,1.0,1.0,80,92.0
1609922,Seattle,WA,98107,47.67166567877917,-122.37791232634322,5,1.5,2.0,2.0,150,94.0
4236723,Seattle,WA,98107,47.67058142200578,-122.3822111614972,6,1.5,2.0,3.0,195,94.0
3076065,Seattle,WA,98107,47.671458070061,-122.3791744931495,5,3.0,2.0,2.0,224,96.0
6423204,Seattle,WA,98107,47.671559770588594,-122.38270398820174,3,1.0,2.0,2.0,115,91.0
8338849,Seattle,WA,98107,47.67283504028537,-122.38747162849462,2,1.0,1.0,1.0,55,94.0
6401209,Seattle,WA,98107,47.67397128782682,-122.38938054168425,8,2.5,4.0,5.0,338,97.0
20928,Seattle,WA,98107,47.67360709682782,-122.39380285936105,2,1.0,1.0,1.0,79,97.0
3344977,Seattle,WA,98107,47.66939869221165,-122.38925404053214,2,1.0,1.0,1.0,80,96.0
7604621,Seattle,WA,98107,47.67217669776719,-122.39036168722622,2,1.0,0.0,1.0,85,95.0
3303978,Seattle,WA,98107,47.67349962278431,-122.38696357012668,2,1.0,1.0,1.0,80,98.0
7067082,Seattle,WA,98107,47.66934442551612,-122.38653914653788,3,1.0,1.0,1.0,49,90.0
3121829,Seattle,WA,98107,47.671921801519815,-122.38065681959446,4,2.5,3.0,2.0,100,90.0
2539881,Seattle,WA,98107,47.66934543707652,-122.3969734650869,2,1.0,1.0,1.0,79,85.0
3678718,Seattle,WA,98107,47.66746397778186,-122.37825532356035,2,1.0,0.0,1.0,75,96.0
4694479,Seattle,WA,98107,47.67181197349134,-122.38898134331578,2,1.0,1.0,1.0,57,96.0
6646843,Seattle,WA,98107,47.67082046273361,-122.37051108183849,4,1.0,1.0,2.0,99,89.0
1364440,Seattle,WA,98107,47.66373440372556,-122.36208010121663,1,1.0,1.0,1.0,55,100.0
1781873,Seattle,WA,98107,47.66759680332012,-122.36470165349674,2,1.0,1.0,1.0,96,92.0
4138423,Seattle,WA,98107,47.67053238312327,-122.3653184658712,4,1.0,1.0,1.0,99,94.0
5562674,Seattle,WA,98107,47.66676677493285,-122.36882353054044,4,1.0,2.0,2.0,79,95.0
1789341,Seattle,WA,98107,47.67235397537273,-122.36617489987724,2,1.0,1.0,1.0,115,99.0
4672934,Seattle,WA,98107,47.66583686586745,-122.37013230902768,10,2.5,3.0,5.0,350,98.0
4550099,Seattle,WA,98107,47.67433308471203,-122.3756779846251,6,3.0,3.0,3.0,295,93.0
1198799,Seattle,WA,98107,47.672691738016646,-122.37355860934434,2,1.5,1.0,1.0,70,98.0
5308429,Seattle,WA,98117,47.67529056125138,-122.3704740867495,2,1.0,1.0,1.0,53,99.0
2769088,Seattle,WA,98107,47.66899339456252,-122.36286030212108,4,1.0,2.0,2.0,110,71.0
7603135,Seattle,WA,98107,47.66879474989719,-122.36161253562618,4,1.0,2.0,2.0,225,95.0
9374365,Seattle,WA,98107,47.67388232209365,-122.37462627764069,2,1.5,1.0,1.0,35,97.0
6106498,Seattle,WA,98107,47.66578734385211,-122.36199230817006,2,1.0,1.0,1.0,55,97.0
9331449,Seattle,WA,98107,47.67228262980748,-122.37316164543348,2,1.5,1.0,1.0,45,90.0
4317390,Seattle,WA,98107,47.66880846075268,-122.3662617896586,8,1.0,2.0,6.0,133,95.0
3884851,Seattle,WA,98107,47.66832396294996,-122.37182116588184,2,1.0,1.0,1.0,65,96.0
3155785,Seattle,WA,98107,47.672372403565824,-122.36284167727256,1,2.0,1.0,1.0,61,80.0
5643240,Seattle,WA,98107,47.670928653094855,-122.36678178087116,2,1.0,1.0,1.0,70,90.0
5042014,Seattle,WA,98107,47.67261671354907,-122.37439272047212,1,1.0,1.0,1.0,52,97.0
7724630,Seattle,WA,98107,47.67271727544414,-122.3614171313138,2,1.0,1.0,1.0,50,100.0
3053237,Seattle,WA,98107,47.66454921287359,-122.36820885545076,2,1.0,1.0,1.0,149,99.0
63733,Seattle,WA,98107,47.67171434029387,-122.36588759794856,2,1.0,1.0,1.0,89,97.0
227636,Seattle,WA,98107,47.66807053413411,-122.36208615998127,3,1.0,1.0,2.0,120,97.0
3689119,Seattle,WA,98107,47.67212368546617,-122.36500937361328,2,1.0,0.0,1.0,85,98.0
1179538,Seattle,WA,98107,47.67358404078293,-122.37381429203026,4,1.5,1.0,2.0,80,100.0
6823781,Seattle,WA,98107,47.66337838362958,-122.36469149710264,3,1.0,1.0,3.0,89,95.0
2284536,Seattle,WA,98107,47.66934138807211,-122.36626412798002,4,1.0,1.0,1.0,99,92.0
5143441,Seattle,WA,98107,47.66493715631803,-122.36167965105034,4,1.0,1.0,3.0,110,97.0
5749958,Seattle,WA,98107,47.66884466698575,-122.36837930645352,6,1.0,2.0,3.0,180,96.0
7731836,Seattle,WA,98107,47.66893752195504,-122.3733392272172,4,1.0,1.0,2.0,70,100.0
1407502,Seattle,WA,98107,47.67431327427621,-122.3679688358834,1,1.0,1.0,1.0,75,89.0
8817038,Seattle,WA,98107,47.66520903071561,-122.36245654108222,4,1.0,2.0,2.0,85,97.0
4449303,Seattle,WA,98107,47.6644454546346,-122.3701709809324,2,1.0,1.0,1.0,80,95.0
8255615,Seattle,WA,98107,47.6668216771774,-122.36293667267698,3,1.0,1.0,1.0,90,100.0
4053092,Seattle,WA,98107,47.67122242982592,-122.36368689464132,2,1.0,1.0,1.0,80,98.0
6886633,Seattle,WA,98107,47.66365549017706,-122.36694111938831,2,1.0,0.0,1.0,75,95.0
3052151,Seattle,WA,98107,47.66688717008992,-122.36466408857248,2,1.0,1.0,1.0,70,85.0
2339333,Seattle,WA,98107,47.673571182372754,-122.36427426098558,8,3.5,4.0,4.0,350,100.0
1618842,Seattle,WA,98107,47.66524463768145,-122.37040951426208,4,1.0,0.0,1.0,95,99.0
888967,Seattle,WA,98107,47.6716795637434,-122.36538980595968,2,1.0,1.0,1.0,90,99.0
380950,Seattle,WA,98107,47.66624016921079,-122.36091774648482,12,2.0,4.0,5.0,435,84.0
8097708,Seattle,WA,98107,47.67091242440639,-122.36559953129216,6,1.5,3.0,3.0,250,100.0
5671843,Seattle,WA,98107,47.67098702442725,-122.37514055469671,2,1.0,1.0,1.0,65,95.0
904057,Seattle,WA,98107,47.66539135407781,-122.36609876373974,3,1.0,1.0,1.0,95,97.0
7161725,Seattle,WA,98107,47.67342403072462,-122.37423278945565,3,1.0,1.0,2.0,110,97.0
9587410,Seattle,WA,98107,47.67155243448252,-122.36763330550473,3,1.0,1.0,2.0,50,100.0
2238105,Seattle,WA,98107,47.66336497817738,-122.36246852511682,2,1.0,1.0,1.0,100,97.0
2441908,"Ballard, Seattle",WA,98107,47.6759157416881,-122.37047360265642,5,1.0,1.0,3.0,116,98.0
9367465,Seattle,WA,98107,47.66365131127364,-122.3620817788268,4,1.0,1.0,2.0,150,100.0
3031415,Seattle,WA,98107,47.66525243324793,-122.36192069117308,8,2.0,3.0,3.0,275,95.0
843812,Seattle,WA,98107,47.671334420188046,-122.3657976203187,6,2.0,3.0,3.0,180,96.0
3835995,Seattle,WA,98107,47.67307821308784,-122.36414012428024,2,1.0,1.0,1.0,97,96.0
3768745,Seattle,WA,98109,47.63184303730085,-122.34512350364072,2,1.0,1.0,1.0,120,100.0
3975434,Seattle,WA,98109,47.62812030680687,-122.34875209868711,2,1.0,1.0,1.0,109,96.0
5620928,Seattle,WA,98109,47.643599733762926,-122.34462988872022,2,1.0,1.0,1.0,115,92.0
7381677,Seattle,WA,98109,47.628894791967326,-122.34757144638264,2,1.0,1.0,1.0,199,97.0
5487934,Seattle,WA,98109,47.63899882105632,-122.34357393149686,2,1.0,1.0,1.0,150,100.0
757840,Seattle,WA,98109,47.63152635962671,-122.35628277607007,6,2.5,3.0,4.0,250,98.0
8848403,Seattle,WA,98109,47.64017716917174,-122.34652263514218,2,1.0,1.0,1.0,39,100.0
7430926,Seattle,WA,98109,47.64290503084548,-122.34670499078108,4,1.0,1.0,1.0,69,90.0
7021544,Seattle,WA,98109,47.64075557421937,-122.34287656419664,4,1.0,1.0,2.0,145,91.0
1323446,Seattle,WA,98109,47.63544455882173,-122.35551660487096,5,1.0,1.0,4.0,98,97.0
3925573,Seattle,WA,98109,47.642697171642624,-122.3436911432716,4,1.0,1.0,1.0,130,100.0
8723086,Seattle,WA,98109,47.638923009567264,-122.34282687028396,4,1.0,1.0,2.0,85,96.0
781474,Seattle,WA,98109,47.642912112464536,-122.3446833199524,1,1.0,1.0,1.0,85,90.0
3401644,Seattle,WA,98109,47.63507292926039,-122.35459413199024,4,1.0,1.0,2.0,150,88.0
5310193,Seattle,WA,98109,47.63793825819439,-122.35072564856766,6,2.0,3.0,3.0,190,93.0
5308875,Seattle,WA,98109,47.62930930813364,-122.34413623476452,2,1.0,1.0,1.0,68,94.0
5052459,Seattle,WA,98109,47.63050640341463,-122.34502206933224,2,1.5,1.0,1.0,149,96.0
7228499,Seattle,WA,98109,47.63021399726569,-122.34761508910964,10,2.0,2.0,5.0,349,92.0
7651653,Seattle,WA,98109,47.62954816309299,-122.3465965676034,2,1.0,1.0,1.0,105,100.0
1494986,Seattle,WA,98109,47.63376670078833,-122.34461541236196,4,1.5,1.0,2.0,145,100.0
1783382,Seattle,WA,98109,47.63444163867191,-122.343784147235,2,1.0,1.0,1.0,150,98.0
7513198,Seattle,WA,98109,47.63211912885084,-122.34681925491051,4,2.0,2.0,1.0,275,100.0
8308316,Seattle,WA,98109,47.63043465175436,-122.35017116506448,4,1.0,2.0,3.0,165,97.0
9694921,Seattle,WA,98109,47.638406836124176,-122.34407700488276,5,2.0,3.0,3.0,196,100.0
2472850,Seattle,WA,98109,47.62900387234053,-122.34382334831317,4,1.0,1.0,2.0,195,82.0
5487522,Seattle,WA,98109,47.639358667537145,-122.34402874897694,4,2.0,2.0,2.0,200,89.0
4016650,Seattle,WA,98109,47.64011972075073,-122.3445298134504,2,1.5,1.0,1.0,90,97.0
3479241,Seattle,WA,98109,47.63987162110587,-122.34183446186633,2,1.0,1.0,1.0,125,92.0
5848400,Seattle,WA,98109,47.63214523371973,-122.35064869111656,8,1.5,3.0,5.0,250,90.0
6077760,Seattle,WA,98109,47.634532624200055,-122.34379009996228,2,1.5,1.0,1.0,130,98.0
4642956,Seattle,WA,98109,47.62994743327768,-122.35138796733872,2,1.0,1.0,1.0,209,100.0
1167507,Seattle,WA,98109,47.631921428247104,-122.34852025483625,4,1.0,1.0,2.0,110,97.0
6044106,Seattle,WA,98109,47.64154276225782,-122.34466124326784,4,1.0,1.0,2.0,90,96.0
1799255,Seattle,WA,98109,47.6381290280144,-122.35237403416497,2,1.0,1.0,1.0,90,97.0
8941768,Seattle,WA,98109,47.63279987984936,-122.34655790024463,2,1.0,1.0,1.0,130,100.0
6569950,Seattle,WA,98109,47.63082668971104,-122.35622983326977,2,1.0,1.0,1.0,175,100.0
7733192,Seattle,WA,98109,47.632756398999646,-122.34698651876325,8,3.5,3.0,3.0,749,100.0
9215782,Seattle,WA,98109,47.62846483912497,-122.34654808940331,4,2.0,2.0,2.0,115,100.0
5175631,Seattle,WA,98109,47.64236917257364,-122.34408644762196,4,1.5,2.0,2.0,165,98.0
9134193,Seattle,WA,98119,47.63685503386989,-122.3568734622366,2,1.0,0.0,1.0,80,100.0
2481189,Seattle,WA,98109,47.636302850564185,-122.34782710866662,6,2.0,3.0,4.0,285,96.0
8535897,Seattle,WA,98109,47.63321404453066,-122.35493979697122,2,1.0,1.0,1.0,80,100.0
3144311,Seattle,WA,98109,47.63770584557101,-122.34398776349178,2,1.0,1.0,1.0,68,95.0
6781308,Seattle,WA,98109,47.64219185671586,-122.34643033714576,4,1.0,1.0,2.0,125,97.0
160222,Seattle,WA,98109,47.64034606220687,-122.34208824893022,2,1.0,1.0,1.0,110,93.0
4250367,Seattle,WA,98109,47.62905146544943,-122.35098931248784,7,4.0,3.0,3.0,600,100.0
8755479,Seattle,WA,98109,47.6298343737372,-122.34687216497706,4,2.0,2.0,2.0,235,100.0
8829156,Seattle,WA,98109,47.64051552579719,-122.34450402727064,4,1.0,1.0,2.0,75,100.0
5126077,Seattle,WA,98109,47.63000397302036,-122.34512025210604,2,1.0,1.0,1.0,95,80.0
6108796,Seattle,WA,98109,47.64103957706407,-122.34440379321084,4,1.0,1.0,2.0,103,95.0
2692126,Seattle,WA,98109,47.63111241577231,-122.34396424619324,2,1.0,1.0,1.0,120,98.0
3544953,Seattle,WA,98109,47.640711112744434,-122.34631792958152,2,1.0,1.0,1.0,99,97.0
2020505,Seattle,WA,98109,47.64145197176003,-122.3528848146092,2,1.0,1.0,1.0,142,99.0
5580457,Seattle,WA,98109,47.64387482741456,-122.3461443303754,2,1.0,1.0,2.0,150,93.0
1495271,Seattle,WA,98109,47.63911467903458,-122.3542986237147,6,2.0,3.0,3.0,295,95.0
8455865,Seattle,WA,98109,47.64032332485242,-122.34938628124064,6,3.5,4.0,4.0,335,100.0
6065566,Seattle,WA,98109,47.637037588516726,-122.35311103362456,6,1.5,3.0,3.0,250,100.0
4645208,Seattle,WA,98109,47.63394911960187,-122.34969113411306,8,3.0,4.0,5.0,499,99.0
6115807,Seattle,WA,98109,47.637867516806345,-122.35306449740874,8,2.0,3.0,4.0,350,96.0
7091397,Seattle,WA,98109,47.6373655271738,-122.35234397791731,3,1.0,1.0,2.0,156,98.0
6134153,Seattle,WA,98109,47.63784753756462,-122.35358689021068,4,1.0,2.0,3.0,200,91.0
7763878,Seattle,WA,98119,47.63180065694061,-122.35599765681252,4,2.0,2.0,2.0,180,100.0
8088447,Seattle,WA,98109,47.63831371623401,-122.34293120979892,3,1.0,1.0,1.0,103,100.0
3418349,Seattle,WA,98109,47.628336410982975,-122.34633351817844,2,1.0,1.0,1.0,99,94.0
9199982,Seattle,WA,98109,47.64007889186826,-122.3452415261875,3,1.0,1.0,1.0,94,87.0
6400000,Seattle,WA,98109,47.638925421559,-122.35628823238493,4,1.0,1.0,1.0,160,92.0
6776229,Seattle,WA,98109,47.64001746321101,-122.34512962576213,4,1.0,1.0,2.0,129,96.0
7627794,Seattle,WA,98109,47.638790428511285,-122.3415790051676,4,1.0,1.0,2.0,219,96.0
8374102,Seattle,WA,98109,47.62919530710048,-122.34803448837113,4,1.0,1.0,1.0,91,92.0
6316934,Seattle,WA,98109,47.63933710162693,-122.34429137032254,4,1.0,1.0,2.0,75,95.0
1820794,Seattle,WA,98109,47.63033292131741,-122.347626924165,2,1.0,0.0,1.0,99,99.0
314180,Seattle,WA,98103,47.65386101204191,-122.33849652099612,5,1.5,3.0,3.0,300,100.0
4868135,Seattle,WA,98103,47.66144065343326,-122.3439529618668,6,1.0,2.0,3.0,149,96.0
1427103,Seattle,WA,98103,47.65317215961197,-122.3372993893043,3,1.0,1.0,2.0,95,95.0
3518808,Seattle,WA,98103,47.66458664481404,-122.33305766786964,2,1.0,1.0,1.0,100,97.0
8995844,Seattle,WA,98103,47.66407098417638,-122.33537936202671,6,2.0,3.0,2.0,250,100.0
356566,Seattle,WA,98103,47.653898557321526,-122.3380691939344,2,2.0,1.0,1.0,105,100.0
6466388,Seattle,WA,98105,47.67094939067514,-122.32474046736364,2,1.0,1.0,1.0,74,87.0
4531944,Seattle,WA,98103,47.666182735594624,-122.33461063169432,2,1.0,1.0,1.0,140,99.0
6686072,Seattle,WA,98105,47.67150263280098,-122.3278906401913,4,1.0,1.0,1.0,130,97.0
4384343,Seattle,WA,98105,47.66546743318308,-122.32357372932864,2,1.0,1.0,1.0,110,96.0
7900056,Seattle,WA,98103,47.66698490125298,-122.3394021787658,8,2.0,4.0,4.0,199,84.0
6378563,Seattle,WA,98103,47.65373805266103,-122.33898023342284,6,1.5,2.0,3.0,209,96.0
5630783,Seattle,WA,98103,47.66895679099421,-122.33778254712875,4,1.0,0.0,2.0,100,97.0
340706,Seattle,WA,98103,47.655884937674095,-122.33213596885538,4,1.0,1.0,1.0,110,96.0
6202214,Seattle,WA,98103,47.65163618936747,-122.33862181944848,2,1.0,1.0,2.0,104,96.0
1030411,Seattle,WA,98103,47.66540203117213,-122.33938691677308,4,2.0,2.0,2.0,200,100.0
7922373,Seattle,WA,98103,47.65361625263687,-122.33255974968444,4,1.0,0.0,2.0,99,100.0
6156470,Seattle,WA,98103,47.66474421816979,-122.33817376864796,2,1.0,1.0,1.0,90,97.0
2994309,Seattle,WA,98105,47.6658556433007,-122.32269067037302,6,1.0,2.0,3.0,135,97.0
1594328,Seattle,WA,98103,47.656355151737706,-122.33810372251084,6,1.0,2.0,3.0,122,96.0
8072920,Seattle,WA,98103,47.66014668205187,-122.34153026794368,2,1.0,0.0,1.0,80,93.0
6915487,Seattle,WA,98103,47.666920146015286,-122.33879416148388,4,1.0,2.0,2.0,158,80.0
6202603,Seattle,WA,98103,47.65158617574105,-122.3399027062465,4,1.0,1.0,1.0,90,92.0
5286781,Seattle,WA,98103,47.65595529400546,-122.33215539804296,3,1.0,1.0,2.0,100,100.0
2818420,Seattle,WA,98103,47.659911781579,-122.33768605553892,4,1.0,1.0,2.0,89,95.0
3739681,Seattle,WA,98103,47.66103159060855,-122.33516407166192,4,1.0,2.0,2.0,125,93.0
7922063,Seattle,WA,98103,47.668363121514425,-122.33888694146142,2,1.0,1.0,1.0,42,100.0
611509,Seattle,WA,98103,47.66369538720739,-122.33622518099068,2,1.0,1.0,1.0,65,97.0
1802663,Seattle,WA,98103,47.65611906078057,-122.33903153017856,4,1.0,1.0,2.0,100,94.0
9294832,Seattle,WA,98103,47.669802242996695,-122.33853950847008,2,1.0,1.0,2.0,40,95.0
8643209,Seattle,WA,98105,47.6558966497027,-122.32653464093583,2,1.5,1.0,1.0,70,100.0
132120,Seattle,WA,98103,47.66922780939365,-122.3351737225184,4,1.0,1.0,1.0,110,94.0
